img1,img2,aruco_yaw_deg,aruco_roll_deg,aruco_pitch_deg,core_yaw_deg,core_roll_deg,core_pitch_deg,rot_err_deg,euler_rms_err_deg,t_dir_err_deg,used_core_inverse
20260121172027.JPG,20260121172057.JPG,-5.623080,2.614731,-22.689622,-0.381073,-2.611445,-9.268718,14.816410,8.848959,67.598755,0
20260121172007.JPG,20260121172219.JPG,-1.354959,-1.302945,-11.050062,-1.284778,-3.444177,-8.260740,3.509814,2.030609,0.976947,0
20260121172013.JPG,20260121172226.JPG,-8.670362,4.631258,-32.134874,6.635687,-13.763373,-16.726360,23.902987,16.432284,30.022672,0
20260121172118.JPG,20260121172146.JPG,-2.378762,-1.305195,-13.373273,-1.995785,-0.062957,-9.380670,4.221107,2.424232,3.678472,0
20260121152708.JPG,20260121172027.JPG,10.058210,1.694126,46.559227,9.290768,5.561317,44.802232,4.782963,2.492065,6.921334,0
20260121152631.JPG,20260121172146.JPG,-7.297163,0.791076,-34.643400,-1.689260,5.983016,-6.952425,29.067402,16.585083,33.619746,1
20260121172118.JPG,20260121172201.JPG,-0.752630,1.002311,-4.674287,-0.032522,-0.158798,-1.536901,3.408641,1.975679,10.509702,0
20260121172017.JPG,20260121172219.JPG,-4.351162,1.286611,-21.745218,-4.912649,-5.179789,-3.052696,19.817451,11.424243,36.221871,0
20260121172022.JPG,20260121172226.JPG,-4.410777,2.694155,-22.305913,-2.406385,-0.134184,-24.667901,3.615888,2.421850,3.184183,0
20260121172017.JPG,20260121172052.JPG,0.745437,-1.467544,-3.746434,-0.227141,-0.166899,-2.291958,2.149336,1.258715,6.359895,0
20260121172013.JPG,20260121172110.JPG,-6.795079,3.290017,-24.323172,-2.992875,-2.213432,-31.825618,9.013833,5.803201,16.096200,0
20260121172110.JPG,20260121172226.JPG,-1.253710,0.207591,-7.897613,-0.989996,-1.391185,-4.644206,3.621803,2.098435,3.563049,0
20260121172201.JPG,20260121172210.JPG,2.477734,-1.562775,10.138577,2.268161,0.286186,10.791325,2.007332,1.138516,37.227881,0
20260121152638.JPG,20260121152644.JPG,3.147524,-0.243530,21.201967,4.239171,0.777941,25.717934,4.662595,2.746456,2.601905,0
20260121172007.JPG,20260121172146.JPG,-9.063122,2.013966,-39.792440,-8.718435,2.206371,-38.707839,1.190002,0.666380,0.934130,0
20260121152708.JPG,20260121172102.JPG,4.238059,0.071860,23.960980,3.790967,0.702452,19.737369,4.318107,2.479007,2.655555,0
20260121152708.JPG,20260121172110.JPG,4.315584,0.615014,24.547630,3.637229,0.779334,19.917061,4.691849,2.703660,1.465533,0
20260121152638.JPG,20260121152658.JPG,11.728360,6.782324,48.158896,9.216835,1.417838,49.020901,3.951739,3.455841,3.375976,0
20260121152631.JPG,20260121172027.JPG,5.875189,-1.727360,23.189900,-0.811549,2.659581,1.383631,23.478435,13.409836,30.185913,1
20260121172022.JPG,20260121172027.JPG,2.264169,0.030052,7.508276,2.134284,0.996010,7.618522,0.997560,0.566304,32.740498,0
20260121152638.JPG,20260121172226.JPG,10.805561,5.842616,43.244108,5.952778,-4.837051,44.605592,8.216440,6.818075,6.042930,0
20260121152631.JPG,20260121172000.JPG,-3.337001,2.144572,-14.342958,-3.818484,3.930623,-11.587254,3.260232,1.916221,2.860926,0
20260121172027.JPG,20260121172126.JPG,-16.452578,11.762557,-47.585274,-2.503454,1.455745,-6.596135,42.822979,25.696419,56.198367,1
20260121152644.JPG,20260121172007.JPG,7.862624,5.991520,34.111544,6.559970,2.159380,30.450825,4.944086,3.150824,3.624033,0
20260121152638.JPG,20260121172027.JPG,31.337981,22.102075,72.129017,34.358497,25.262779,73.619477,1.756684,2.666774,0.776745,0
20260121172007.JPG,20260121172035.JPG,2.001117,-1.056500,6.840894,3.004134,2.934224,15.408193,9.420856,5.487274,41.465187,0
20260121172126.JPG,20260121172155.JPG,-0.629300,-1.684667,-4.236561,-1.104485,0.254990,-5.183980,2.175819,1.276150,8.050867,0
20260121172126.JPG,20260121172151.JPG,-0.611469,-1.431574,-2.878468,-0.904512,-1.458032,-6.284109,3.418506,1.973573,18.020766,0
20260121172007.JPG,20260121172022.JPG,2.339321,-2.343949,10.468874,2.527761,2.941333,20.705132,11.495229,6.652085,48.864189,0
20260121152708.JPG,20260121172022.JPG,6.878134,0.347029,39.115822,6.164132,3.234711,36.883217,4.046076,2.147326,5.758676,0
20260121152658.JPG,20260121172126.JPG,-5.258847,3.467666,-23.563047,-4.888119,2.805822,-21.639004,2.022068,1.194071,0.842858,0
20260121172102.JPG,20260121172126.JPG,-6.646023,4.275183,-25.820014,-5.386352,1.744336,-23.370461,3.367029,2.159651,3.143216,0
20260121172022.JPG,20260121172057.JPG,-2.944193,1.622981,-15.268962,1.713574,-2.640653,-2.655045,13.878529,8.144206,62.799598,0
20260121152708.JPG,20260121172118.JPG,-0.901822,1.276127,2.084636,1.488782,1.262200,4.221948,3.207224,1.851422,20.621080,1
20260121172027.JPG,20260121172102.JPG,-5.378306,2.580215,-22.495916,-0.069666,-5.175085,-29.591273,10.116712,6.798785,17.838804,0
20260121172007.JPG,20260121172013.JPG,5.705337,-1.593980,20.487812,4.192286,0.780341,23.639059,4.533656,2.439746,59.155627,0
20260121152708.JPG,20260121172057.JPG,4.006119,0.070808,23.764673,3.305942,2.095615,19.380685,4.984972,2.817176,8.393538,0
